question_id,pct_harris_poll,pct_trump_poll,poll_id,pollster,state,start_date,end_date,mode,population,sample_size,pct_dk,p_trump_true,p_harris_true,abs_margin,A,poll_level,period
206401,65.3,34.7,87834,ActiVote,california,2024-08-02,2024-08-19,App Panel,lv,400.0,0.0,0.383329021034668,0.58467704244594,0.201348021411272,-0.21008640188736669,state,after_dropout
206420,47.0,44.0,87835,Morning Consult,national,2024-08-10,2024-08-12,Online Opt-In Panel,rv,4000.0,9.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.09596237331784695,national,after_dropout
206421,47.0,45.0,87836,Morning Consult,national,2024-08-11,2024-08-13,Online Opt-In Panel,rv,4000.0,8.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.07348951746578841,national,after_dropout
206422,47.0,44.0,87837,Morning Consult,national,2024-08-12,2024-08-14,Online Opt-In Panel,rv,4000.0,9.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.09596237331784695,national,after_dropout
206423,48.0,44.0,87838,Morning Consult,national,2024-08-13,2024-08-15,Online Opt-In Panel,rv,4000.0,8.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.11701578251567937,national,after_dropout
206424,48.0,44.0,87839,Morning Consult,national,2024-08-14,2024-08-16,Online Opt-In Panel,rv,4000.0,8.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.11701578251567937,national,after_dropout
206425,48.0,44.0,87840,Morning Consult,national,2024-08-15,2024-08-17,Online Opt-In Panel,rv,4000.0,8.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.11701578251567937,national,after_dropout
206431,51.0,44.0,87789,St. Anselm,new hampshire,2024-08-13,2024-08-14,Online Opt-In Panel,rv,1656.0,3.0,0.478731864016587,0.5065281672837572,0.02779630326717014,-0.09119672287472413,state,after_dropout
206432,46.0,46.6,87841,InsiderAdvantage,pennsylvania,2024-08-18,2024-08-19,,lv,800.0,7.400000000000006,0.5037253671558666,0.4866280572391539,0.017097309916712655,-0.021571980029589908,state,after_dropout
206442,40.8,36.7,87843,Big Village,national,2024-08-14,2024-08-18,Online Opt-In Panel,a,2022.0,14.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.13590973187564087,national,after_dropout
206443,44.0,39.7,87843,Big Village,national,2024-08-14,2024-08-18,Online Opt-In Panel,rv,1698.0,8.900000000000006,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.132842851751166,national,after_dropout
206444,46.2,41.6,87843,Big Village,national,2024-08-14,2024-08-18,Online Opt-In Panel,lv,1530.0,5.199999999999989,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.1348840363465252,national,after_dropout
206471,47.0,44.0,87845,Roanoke College,virginia,2024-08-12,2024-08-16,Live Phone/Online Opt-In Panel,lv,691.0,9.0,0.4605739184347081,0.5182386736091495,0.05766475517444147,0.052004567626391336,state,after_dropout
206472,45.0,42.0,87845,Roanoke College,virginia,2024-08-12,2024-08-16,Live Phone/Online Opt-In Panel,lv,691.0,3.0,0.4605739184347081,0.5182386736091495,0.05766475517444147,0.048969663931237306,state,after_dropout
206477,45.0,46.0,87848,Navigator,arizona,2024-07-31,2024-08-08,Text-to-Web,lv,600.0,4.0,0.5223002024890546,0.4670141701031977,0.05528603238585694,-0.08990401636869767,state,after_dropout
206478,44.0,44.0,87849,Navigator,michigan,2024-07-31,2024-08-08,Text-to-Web,lv,600.0,6.0,0.4972710995013228,0.4831290850971348,0.014142014404187997,-0.028851474338906447,state,after_dropout
206479,46.0,46.0,87850,Navigator,north carolina,2024-07-31,2024-08-08,Text-to-Web,lv,600.0,4.0,0.5085719058363357,0.4764533813078146,0.0321185245285211,-0.06523673058492936,state,after_dropout
206480,44.0,46.0,87851,Navigator,pennsylvania,2024-07-31,2024-08-08,Text-to-Web,lv,600.0,2.0,0.5037253671558666,0.4866280572391539,0.017097309916712655,0.009920637898738772,state,after_dropout
206481,45.0,45.0,87852,Navigator,wisconsin,2024-07-31,2024-08-08,Text-to-Web,lv,600.0,2.0,0.495958711251628,0.4873704248830968,0.008588286368531206,-0.01746821981917685,state,after_dropout
206482,46.0,49.0,87848,Navigator,arizona,2024-07-31,2024-08-08,Text-to-Web,lv,600.0,5.0,0.5223002024890546,0.4670141701031977,0.05528603238585694,-0.04870402146594123,state,after_dropout
206483,47.0,46.0,87849,Navigator,michigan,2024-07-31,2024-08-08,Text-to-Web,lv,600.0,7.0,0.4972710995013228,0.4831290850971348,0.014142014404187997,-0.05035767955987006,state,after_dropout
206484,46.0,48.0,87850,Navigator,north carolina,2024-07-31,2024-08-08,Text-to-Web,lv,600.0,6.0,0.5085719058363357,0.4764533813078146,0.0321185245285211,-0.022677116166133462,state,after_dropout
206485,46.0,48.0,87851,Navigator,pennsylvania,2024-07-31,2024-08-08,Text-to-Web,lv,600.0,6.0,0.5037253671558666,0.4866280572391539,0.017097309916712655,0.008028489746700855,state,after_dropout
206486,48.0,48.0,87852,Navigator,wisconsin,2024-07-31,2024-08-08,Text-to-Web,lv,600.0,4.0,0.495958711251628,0.4873704248830968,0.008588286368531206,-0.01746821981917685,state,after_dropout
206527,46.0,43.0,87853,YouGov,national,2024-08-17,2024-08-20,Online Matched Sample,rv,1371.0,8.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.0974456863215821,national,after_dropout
206546,50.0,43.0,87856,U. New Hampshire,new hampshire,2024-08-15,2024-08-19,Probability Panel,lv,2048.0,3.0,0.478731864016587,0.5065281672837572,0.02779630326717014,-0.09438361380324325,state,after_dropout
206547,52.0,47.0,87856,U. New Hampshire,new hampshire,2024-08-15,2024-08-19,Probability Panel,lv,2048.0,1.0,0.478731864016587,0.5065281672837572,0.02779630326717014,-0.04465684094002827,state,after_dropout
206548,67.0,27.0,87857,U. New Hampshire,vermont,2024-08-15,2024-08-19,Probability Panel,lv,924.0,3.0,0.322959777110552,0.6378073521058184,0.3148475749952664,-0.2283472579854863,state,after_dropout
206549,70.0,29.0,87857,U. New Hampshire,vermont,2024-08-15,2024-08-19,Probability Panel,lv,924.0,1.0,0.322959777110552,0.6378073521058184,0.3148475749952664,-0.20069091666173425,state,after_dropout
206550,55.0,38.0,87858,U. New Hampshire,maine,2024-08-15,2024-08-19,Probability Panel,lv,951.0,3.0,0.4546408058938505,0.52401383250639,0.06937302661253952,-0.22773661320556934,state,after_dropout
206553,58.0,41.0,87858,U. New Hampshire,maine,2024-08-15,2024-08-19,Probability Panel,lv,951.0,1.0,0.4546408058938505,0.52401383250639,0.06937302661253952,-0.20486053154159586,state,after_dropout
206559,44.6,49.5,87861,University of Houston/Texas Southern University,texas,2024-08-05,2024-08-16,Online Matched Sample,lv,1365.0,2.6999999999999886,0.561399597529967,0.4245665474312461,0.13683305009872093,-0.17512537638738496,state,after_dropout
206561,58.3,41.7,87862,ActiVote,new york,2024-08-01,2024-08-21,App Panel,lv,400.0,0.0,0.4331444097499576,0.5590486045554668,0.12590419480550918,-0.07993572827671996,state,after_dropout
206587,49.0,51.0,87863,HarrisX,national,2024-08-02,2024-08-03,Online Opt-In Panel,rv,1011.0,0.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,0.010000929087649534,national,after_dropout
206607,46.0,44.0,87863,HarrisX,national,2024-08-02,2024-08-03,Online Opt-In Panel,rv,1011.0,1.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.07445616809688334,national,after_dropout
206608,45.0,44.0,87863,HarrisX,national,2024-08-02,2024-08-03,Online Opt-In Panel,rv,1011.0,0.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.052477261378108236,national,after_dropout
206654,46.0,45.0,87870,SurveyUSA,north carolina,2024-08-19,2024-08-21,Online Opt-In Panel,rv,1053.0,9.0,0.5085719058363357,0.4764533813078146,0.0321185245285211,-0.08721563730370459,state,after_dropout
206673,47.0,43.0,87872,Embold Research,national,2024-08-08,2024-08-15,Text-to-Web/Online Ad,lv,2696.0,10.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.11895189154254575,national,after_dropout
206682,52.0,48.0,87873,Outward Intelligence,national,2024-08-18,2024-08-22,Online Opt-In Panel,lv,1867.0,0.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.11004711319958599,national,after_dropout
206683,50.0,44.0,87873,Outward Intelligence,national,2024-08-18,2024-08-22,Online Opt-In Panel,lv,1867.0,-0.7000000000000028,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.15783777703593446,national,after_dropout
206684,49.0,46.0,87871,Data for Progress,national,2024-08-01,2024-08-15,,lv,6067.0,5.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.09318330714758115,national,after_dropout
206685,47.0,43.0,87871,Data for Progress,national,2024-08-01,2024-08-15,,lv,6067.0,4.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.11895189154254575,national,after_dropout
206713,25.0,51.0,87876,HarrisX,utah,2024-08-02,2024-08-09,Online Opt-In Panel,rv,800.0,9.0,0.5937665855556018,0.3779430753499846,0.2158235102056172,0.26120710929699525,state,after_dropout
206714,28.0,60.0,87876,HarrisX,utah,2024-08-02,2024-08-09,Online Opt-In Panel,rv,800.0,12.0,0.5937665855556018,0.3779430753499846,0.2158235102056172,0.31039735348776687,state,after_dropout
206715,51.1,48.9,87877,ActiVote,pennsylvania,2024-08-05,2024-08-22,App Panel,lv,400.0,0.0,0.5037253671558666,0.4866280572391539,0.017097309916712655,-0.07853822540092752,state,after_dropout
206716,43.8,56.2,87878,ActiVote,ohio,2024-08-02,2024-08-22,App Panel,lv,400.0,0.0,0.5513579902728741,0.4392843495634722,0.11207364070940196,0.022045555716163158,state,after_dropout
206717,41.3,58.7,87879,ActiVote,missouri,2024-07-25,2024-08-22,App Panel,lv,400.0,0.0,0.5849064225708912,0.4008240168769553,0.1840824056939359,-0.02635217582924502,state,after_dropout
206718,44.0,39.0,87874,Bullfinch,national,2024-08-19,2024-08-21,Online Opt-In Panel,a,1200.0,9.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.15063239331466433,national,after_dropout
206719,47.0,39.0,87874,Bullfinch,national,2024-08-19,2024-08-21,Online Opt-In Panel,rv,1000.0,6.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.21659036110646177,national,after_dropout
206735,47.0,47.0,87870,SurveyUSA,north carolina,2024-08-19,2024-08-21,Online Opt-In Panel,lv,941.0,6.0,0.5085719058363357,0.4764533813078146,0.0321185245285211,-0.06523673058492936,state,after_dropout
206736,49.0,49.0,87885,RMG Research,national,2024-08-19,2024-08-22,Online Opt-In Panel,lv,2404.0,2.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.030004405526049573,national,after_dropout
206737,50.0,43.0,87886,Fairleigh Dickinson,national,2024-08-17,2024-08-20,Live Phone/Text-to-Web,rv,801.0,7.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.18082729526063326,national,after_dropout
206738,53.6,46.4,87882,Emerson,new mexico,2024-08-20,2024-08-22,IVR/Online Opt-In Panel/Text-to-Web,rv,965.0,0.0,0.4585116141056505,0.5185189998299767,0.060007385724326234,-0.021258560039814706,state,after_dropout
206739,51.0,40.2,87882,Emerson,new mexico,2024-08-20,2024-08-22,IVR/Online Opt-In Panel/Text-to-Web,rv,965.0,4.699999999999989,0.4585116141056505,0.5185189998299767,0.060007385724326234,-0.11496758829461817,state,after_dropout
206740,48.0,46.0,87885,RMG Research,national,2024-08-19,2024-08-22,Online Opt-In Panel,lv,2404.0,3.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.07256401994484546,national,after_dropout
206741,45.0,46.0,87796,RMG Research,national,2024-08-12,2024-08-14,Online Opt-In Panel,lv,2708.0,4.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.008025498807274375,national,after_dropout
206772,47.0,44.0,87887,Redfield & Wilton Strategies,national,2024-08-21,2024-08-21,Online Opt-In Panel,lv,1275.0,6.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.09596237331784695,national,after_dropout
206791,48.6,45.8,87888,Quantus Polls and News,virginia,2024-08-20,2024-08-22,Online Opt-In Panel,rv,629.0,5.599999999999994,0.4605739184347081,0.5182386736091495,0.05766475517444147,0.058623095631879764,state,after_dropout
206792,52.6,47.4,87889,ActiVote,national,2024-08-15,2024-08-23,App Panel,lv,1000.0,0.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.134098296568683,national,after_dropout
206827,47.0,47.0,87894,SoCal Strategies,pennsylvania,2024-08-23,2024-08-23,Online Opt-In Panel,rv,800.0,6.0,0.5037253671558666,0.4866280572391539,0.017097309916712655,-0.03453112467209504,state,after_dropout
206829,47.0,48.0,87894,SoCal Strategies,pennsylvania,2024-08-23,2024-08-23,Online Opt-In Panel,lv,713.0,5.0,0.5037253671558666,0.4866280572391539,0.017097309916712655,-0.013477715474262793,state,after_dropout
206831,57.0,37.0,87891,Capitol Weekly,california,2024-08-13,2024-08-15,,lv,1738.0,0.0,0.383329021034668,0.58467704244594,0.201348021411272,-0.009967407748120643,state,after_dropout
206833,45.0,40.0,87892,Angus Reid,national,2024-08-19,2024-08-23,Online Opt-In Panel,rv,1758.0,10.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.14778744118243303,national,after_dropout
206834,47.0,42.0,87892,Angus Reid,national,2024-08-19,2024-08-23,Online Opt-In Panel,rv,1758.0,11.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.14248238895273993,national,after_dropout
206835,46.4,44.1,87893,TIPP,michigan,2024-08-20,2024-08-22,Online Opt-In Panel,rv,1001.0,9.5,0.4972710995013228,0.4831290850971348,0.014142014404187997,-0.07969115111831566,state,after_dropout
206836,48.4,46.0,87893,TIPP,michigan,2024-08-20,2024-08-22,Online Opt-In Panel,lv,741.0,5.599999999999994,0.4972710995013228,0.4831290850971348,0.014142014404187997,-0.07970989157239732,state,after_dropout
206837,43.7,41.9,87893,TIPP,michigan,2024-08-20,2024-08-22,Online Opt-In Panel,rv,1001.0,6.199999999999989,0.4972710995013228,0.4831290850971348,0.014142014404187997,-0.0709137495123589,state,after_dropout
206838,46.8,44.8,87893,TIPP,michigan,2024-08-20,2024-08-22,Online Opt-In Panel,lv,741.0,1.7000000000000028,0.4972710995013228,0.4831290850971348,0.014142014404187997,-0.07252653784156798,state,after_dropout
206912,48.0,49.0,87899,Echelon Insights,national,2024-08-23,2024-08-25,Online Opt-In Panel,lv,1031.0,3.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.009385118323313969,national,after_dropout
206913,47.0,45.0,87899,Echelon Insights,national,2024-08-23,2024-08-25,Online Opt-In Panel,lv,1031.0,2.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.07348951746578841,national,after_dropout
206914,48.0,48.0,87899,Echelon Insights,national,2024-08-23,2024-08-25,Online Opt-In Panel,lv,1031.0,1.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.030004405526049573,national,after_dropout
206916,50.0,46.0,87900,Kaplan Strategies,national,2024-08-24,2024-08-24,,rv,1257.0,4.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.11338601446510055,national,after_dropout
206917,52.0,45.0,87900,Kaplan Strategies,national,2024-08-24,2024-08-24,,lv,1190.0,3.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.17458563433715715,national,after_dropout
206936,48.0,44.0,87901,Morning Consult,national,2024-08-23,2024-08-25,Online Opt-In Panel,rv,7818.0,8.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.11701578251567937,national,after_dropout
206937,48.0,44.0,87902,Morning Consult,national,2024-08-22,2024-08-24,Online Opt-In Panel,rv,4000.0,8.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.11701578251567937,national,after_dropout
206938,48.0,44.0,87903,Morning Consult,national,2024-08-21,2024-08-23,Online Opt-In Panel,rv,4000.0,8.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.11701578251567937,national,after_dropout
206939,48.0,44.0,87904,Morning Consult,national,2024-08-20,2024-08-22,Online Opt-In Panel,rv,4000.0,8.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.11701578251567937,national,after_dropout
206940,48.0,45.0,87905,Morning Consult,national,2024-08-19,2024-08-21,Online Opt-In Panel,rv,4000.0,7.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.09454292666362074,national,after_dropout
206941,47.0,45.0,87906,Morning Consult,national,2024-08-18,2024-08-20,Online Opt-In Panel,rv,4000.0,8.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.07348951746578841,national,after_dropout
206942,47.0,44.0,87907,Morning Consult,national,2024-08-17,2024-08-19,Online Opt-In Panel,rv,4000.0,9.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.09596237331784695,national,after_dropout
206943,48.0,44.0,87908,Morning Consult,national,2024-08-16,2024-08-18,Online Opt-In Panel,rv,11528.0,8.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.11701578251567937,national,after_dropout
206989,42.0,45.0,87910,PPP,texas,2024-08-21,2024-08-22,IVR/Text-to-Web,rv,725.0,6.0,0.561399597529967,0.4245665474312461,0.13683305009872093,-0.2103713154490597,state,after_dropout
206990,44.0,49.0,87910,PPP,texas,2024-08-21,2024-08-22,IVR/Text-to-Web,rv,725.0,7.0,0.561399597529967,0.4245665474312461,0.13683305009872093,-0.17173352274364584,state,after_dropout
206991,45.0,48.0,87911,PPP,florida,2024-08-21,2024-08-22,IVR/Text-to-Web,rv,837.0,3.0,0.5608834311631108,0.4298829273881028,0.131000503775008,-0.2014616654767771,state,after_dropout
206992,47.0,51.0,87911,PPP,florida,2024-08-21,2024-08-22,IVR/Text-to-Web,rv,837.0,2.0,0.5608834311631108,0.4298829273881028,0.131000503775008,-0.18432215560008108,state,after_dropout
206993,44.0,47.0,87912,Noble Predictive Insights,arizona,2024-08-12,2024-08-16,Online Opt-In Panel,rv,1003.0,9.0,0.5223002024890546,0.4670141701031977,0.05528603238585694,-0.04592495529567546,state,after_dropout
206994,43.0,44.0,87912,Noble Predictive Insights,arizona,2024-08-12,2024-08-16,Online Opt-In Panel,rv,1003.0,6.0,0.5223002024890546,0.4670141701031977,0.05528603238585694,-0.08889340486277414,state,after_dropout
207051,59.0,29.0,87915,Fabrizio/Impact,maryland,2024-08-14,2024-08-20,Live Phone,lv,600.0,5.0,0.3408282302077388,0.6261908664419382,0.28536263623419944,-0.10196501746281568,state,after_dropout
207052,64.0,32.0,87915,Fabrizio/Impact,maryland,2024-08-14,2024-08-20,Live Phone,lv,600.0,4.0,0.3408282302077388,0.6261908664419382,0.28536263623419944,-0.08487058410351561,state,after_dropout
207056,47.0,42.7,87916,Florida Atlantic University/Mainstreet Research,national,2024-08-23,2024-08-25,IVR/Online Opt-In Panel,rv,929.0,10.299999999999997,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.1259530870015293,national,after_dropout
207057,49.1,44.6,87916,Florida Atlantic University/Mainstreet Research,national,2024-08-23,2024-08-25,IVR/Online Opt-In Panel,lv,856.0,6.299999999999997,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.12612958130050614,national,after_dropout
207058,46.0,50.0,87917,SoCal Strategies,north carolina,2024-08-26,2024-08-27,Online Opt-In Panel,lv,612.0,4.0,0.5085719058363357,0.4764533813078146,0.0321185245285211,0.01814487835412164,state,after_dropout
207080,46.0,45.0,87918,YouGov,national,2024-08-22,2024-08-26,Online Matched Sample,rv,1194.0,6.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.05198331224482484,national,after_dropout
207081,47.0,46.0,87918,YouGov,national,2024-08-22,2024-08-26,Online Matched Sample,rv,1197.0,7.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.05151061074701322,national,after_dropout
207082,39.0,36.0,87918,YouGov,national,2024-08-22,2024-08-26,Online Matched Sample,a,1788.0,15.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.11004711319958599,national,after_dropout
207083,44.0,42.0,87918,YouGov,national,2024-08-22,2024-08-26,Online Matched Sample,rv,1200.0,6.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.07652442116094241,national,after_dropout
207085,49.0,47.0,87919,Quantus Polls and News,national,2024-08-26,2024-08-27,Online Opt-In Panel,lv,1094.0,4.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.07167710192661765,national,after_dropout
207186,47.0,45.0,87920,YouGov,national,2024-08-25,2024-08-27,Online Matched Sample,rv,1368.0,7.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.07348951746578841,national,after_dropout
207187,47.0,46.0,87921,Strategies 360,arizona,2024-08-07,2024-08-14,Online Opt-In Panel/Text-to-Web,rv,400.0,7.0,0.5223002024890546,0.4670141701031977,0.05528603238585694,-0.13338912830843652,state,after_dropout
207188,48.0,42.0,87922,Strategies 360,nevada,2024-08-07,2024-08-14,Online Opt-In Panel/Text-to-Web,rv,350.0,5.0,0.5126926765014008,0.4812925065604706,0.0314001699409302,-0.19673278011110631,state,after_dropout
207228,50.1,49.9,87926,ActiVote,michigan,2024-07-28,2024-08-28,App Panel,lv,400.0,0.0,0.4972710995013228,0.4831290850971348,0.014142014404187997,-0.032851479672252694,state,after_dropout
207237,42.2,37.0,87929,Big Village,national,2024-08-23,2024-08-28,Online Opt-In Panel,a,2020.0,14.099999999999994,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.16150671392379135,national,after_dropout
207238,45.3,40.4,87929,Big Village,national,2024-08-23,2024-08-28,Online Opt-In Panel,rv,1681.0,8.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.14448165304793353,national,after_dropout
207239,47.9,41.3,87929,Big Village,national,2024-08-23,2024-08-28,Online Opt-In Panel,lv,1511.0,4.900000000000006,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.1782574099759321,national,after_dropout
207240,45.1,39.4,87929,Big Village,national,2024-08-23,2024-08-28,Online Opt-In Panel,a,2020.0,15.5,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.16512083573079425,national,after_dropout
207241,48.4,42.4,87929,Big Village,national,2024-08-23,2024-08-28,Online Opt-In Panel,rv,1681.0,9.200000000000003,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.16235585701072355,national,after_dropout
207242,50.4,43.2,87929,Big Village,national,2024-08-23,2024-08-28,Online Opt-In Panel,lv,1511.0,6.400000000000006,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.18415508535330785,national,after_dropout
207243,48.0,47.0,87930,Beacon/Shaw,arizona,2024-08-23,2024-08-26,Live Phone/Text-to-Web,rv,1014.0,1.0,0.5223002024890546,0.4670141701031977,0.05528603238585694,-0.13293633228530527,state,after_dropout
207244,50.0,49.0,87930,Beacon/Shaw,arizona,2024-08-23,2024-08-26,Live Phone/Text-to-Web,rv,1014.0,1.0,0.5223002024890546,0.4670141701031977,0.05528603238585694,-0.13208563040499233,state,after_dropout
207245,48.0,46.0,87931,Beacon/Shaw,georgia,2024-08-23,2024-08-26,Live Phone/Text-to-Web,rv,1014.0,1.0,0.5071729539955493,0.4852529230675474,0.021920030928001877,-0.08674144610946044,state,after_dropout
207246,50.0,48.0,87931,Beacon/Shaw,georgia,2024-08-23,2024-08-26,Live Phone/Text-to-Web,rv,1014.0,2.0,0.5071729539955493,0.4852529230675474,0.021920030928001877,-0.0850038262109198,state,after_dropout
207247,48.0,46.0,87932,Beacon/Shaw,nevada,2024-08-23,2024-08-26,Live Phone/Text-to-Web,rv,1026.0,2.0,0.5126926765014008,0.4812925065604706,0.0314001699409302,-0.1057610019053795,state,after_dropout
207248,50.0,48.0,87932,Beacon/Shaw,nevada,2024-08-23,2024-08-26,Live Phone/Text-to-Web,rv,1026.0,2.0,0.5126926765014008,0.4812925065604706,0.0314001699409302,-0.10402338200683887,state,after_dropout
207249,47.0,48.0,87933,Beacon/Shaw,north carolina,2024-08-23,2024-08-26,Live Phone/Text-to-Web,rv,999.0,1.0,0.5085719058363357,0.4764533813078146,0.0321185245285211,-0.044183321387097144,state,after_dropout
207250,49.0,50.0,87933,Beacon/Shaw,north carolina,2024-08-23,2024-08-26,Live Phone/Text-to-Web,rv,999.0,1.0,0.5085719058363357,0.4764533813078146,0.0321185245285211,-0.04503402326740989,state,after_dropout
207316,41.0,54.0,87934,YouGov,missouri,2024-08-08,2024-08-16,Online Matched Sample,lv,900.0,5.0,0.5849064225708912,0.4008240168769553,0.1840824056939359,-0.1025174228363422,state,after_dropout
207317,47.5,51.2,87935,Emerson,arizona,2024-08-25,2024-08-28,IVR/Online Opt-In Panel/Text-to-Web,lv,720.0,1.2999999999999972,0.5223002024890546,0.4670141701031977,0.05528603238585694,-0.036873102082606315,state,after_dropout
207318,50.1,49.0,87944,Emerson,georgia,2024-08-25,2024-08-28,IVR/Online Opt-In Panel/Text-to-Web,lv,800.0,0.9000000000000057,0.5071729539955493,0.4852529230675474,0.021920030928001877,-0.06638254167085714,state,after_dropout
207319,51.2,47.6,87936,Emerson,michigan,2024-08-25,2024-08-28,IVR/Online Opt-In Panel/Text-to-Web,lv,800.0,1.1999999999999886,0.4972710995013228,0.4831290850971348,0.014142014404187997,-0.10175824514699418,state,after_dropout
207320,49.4,49.4,87938,Emerson,pennsylvania,2024-08-25,2024-08-28,IVR/Online Opt-In Panel/Text-to-Web,lv,950.0,1.2000000000000028,0.5037253671558666,0.4866280572391539,0.017097309916712655,-0.03453112467209504,state,after_dropout
207321,49.4,48.8,87937,Emerson,nevada,2024-08-25,2024-08-28,IVR/Online Opt-In Panel/Text-to-Web,lv,1168.0,1.8000000000000114,0.5126926765014008,0.4812925065604706,0.0314001699409302,-0.07542149882135898,state,after_dropout
207322,49.0,49.9,87943,Emerson,north carolina,2024-08-25,2024-08-28,IVR/Online Opt-In Panel/Text-to-Web,lv,775.0,1.0999999999999943,0.5085719058363357,0.4764533813078146,0.0321185245285211,-0.047036025938082995,state,after_dropout
207323,49.1,49.8,87939,Emerson,wisconsin,2024-08-25,2024-08-28,IVR/Online Opt-In Panel/Text-to-Web,lv,850.0,1.0999999999999943,0.495958711251628,0.4873704248830968,0.008588286368531206,-0.0033122705890446563,state,after_dropout
207324,44.0,43.0,87940,Fabrizio Ward,michigan,2024-08-19,2024-08-21,Online Opt-In Panel/Text-to-Web,lv,400.0,8.0,0.4972710995013228,0.4831290850971348,0.014142014404187997,-0.05184099256360515,state,after_dropout
207325,43.0,43.0,87941,Fabrizio Ward,pennsylvania,2024-08-19,2024-08-21,Online Opt-In Panel/Text-to-Web,lv,400.0,11.0,0.5037253671558666,0.4866280572391539,0.017097309916712655,-0.03453112467209504,state,after_dropout
207326,47.0,42.0,87942,Fabrizio Ward,wisconsin,2024-08-19,2024-08-21,Online Opt-In Panel/Text-to-Web,lv,400.0,7.0,0.495958711251628,0.4873704248830968,0.008588286368531206,-0.12994620324586714,state,after_dropout
207327,46.0,48.0,87940,Fabrizio Ward,michigan,2024-08-19,2024-08-21,Online Opt-In Panel/Text-to-Web,lv,400.0,6.0,0.4972710995013228,0.4831290850971348,0.014142014404187997,0.013708140079889462,state,after_dropout
207328,46.0,47.0,87941,Fabrizio Ward,pennsylvania,2024-08-19,2024-08-21,Online Opt-In Panel/Text-to-Web,lv,400.0,7.0,0.5037253671558666,0.4866280572391539,0.017097309916712655,-0.01302491945113136,state,after_dropout
207329,49.0,45.0,87942,Fabrizio Ward,wisconsin,2024-08-19,2024-08-21,Online Opt-In Panel/Text-to-Web,lv,400.0,6.0,0.495958711251628,0.4873704248830968,0.008588286368531206,-0.10262602815948368,state,after_dropout
