question_id,pct_harris_poll,pct_trump_poll,poll_id,pollster,state,start_date,end_date,mode,population,sample_size,pct_dk,p_trump_true,p_harris_true,abs_margin,A,trump_part_A,harris_part_A,poll_level,has_self_admin,has_interviewer,has_explicit_mixed,has_other
205849,41.0,43.0,87772,J.L. Partners,national,2024-08-07,2024-08-11,Live Phone/Online Opt-In Panel/App Panel,lv,1001.0,7.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,0.017623643463205125,-0.14702559134471838,-0.1646492348079236,national,True,True,False,False
205864,37.8,51.7,87758,American Pulse,montana,2024-08-10,2024-08-12,,rv,538.0,2.700000000000003,0.583914767572803,0.3846106643359542,0.19930410323684883,-0.10437478619838865,-0.12171215173167227,-0.017337365533283577,state,False,False,False,True
205866,59.0,34.0,87773,UC Berkeley,california,2024-07-31,2024-08-11,,lv,3765.0,7.0,0.383329021034668,0.58467704244594,0.201348021411272,-0.12901097184735305,-0.11994806554092385,0.00906290630642892,state,False,False,False,True
205883,52.4,47.6,87776,ActiVote,national,2024-08-07,2024-08-14,App Panel,lv,1000.0,0.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.1260782356156716,-0.04539294580090636,0.0806852898147652,national,True,False,False,False
205900,48.0,45.0,87777,Quinnipiac,pennsylvania,2024-08-08,2024-08-12,Live Phone,lv,1738.0,3.0,0.5037253671558666,0.4866280572391539,0.017097309916712655,-0.09906964580966619,-0.11278363035476435,-0.01371398454509798,state,False,True,False,False
205901,50.0,47.0,87777,Quinnipiac,pennsylvania,2024-08-08,2024-08-12,Live Phone,lv,1738.0,3.0,0.5037253671558666,0.4866280572391539,0.017097309916712655,-0.09640652839018254,-0.06929851841502555,0.027108009975157166,state,False,True,False,False
205903,46.0,45.0,87778,Pew,national,2024-08-05,2024-08-11,Probability Panel,rv,7569.0,2.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.05198331224482484,-0.10156321726796103,-0.04957990502313625,national,True,False,False,False
205944,45.0,45.0,87780,Beacon/Shaw,national,2024-08-09,2024-08-12,Live Phone,rv,1105.0,1.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.030004405526049573,-0.10156321726796103,-0.07155881174191159,national,False,True,False,False
205945,49.0,50.0,87780,Beacon/Shaw,national,2024-08-09,2024-08-12,Live Phone,rv,1105.0,1.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.009801698208530097,0.003797298389865311,0.013598996598395252,national,False,True,False,False
206012,52.3,47.7,87781,Emerson,national,2024-08-12,2024-08-14,IVR/Online Opt-In Panel/Text-to-Web,lv,1000.0,0.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.12206937870263108,-0.04329430914398513,0.07877506955864588,national,True,True,False,False
206013,48.3,43.5,87781,Emerson,national,2024-08-12,2024-08-14,IVR/Online Opt-In Panel/Text-to-Web,lv,1000.0,3.200000000000003,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.1346750280899381,-0.13546476894364234,-0.0007897408537043127,national,True,True,False,False
206014,46.0,43.0,87782,Franklin and Marshall College,pennsylvania,2024-07-21,2024-08-11,Mail-to-Web/Mail-to-Phone,rv,920.0,3.0,0.5037253671558666,0.4866280572391539,0.017097309916712655,-0.10197240546762758,-0.1582460044315217,-0.056273598963893834,state,True,False,True,False
206073,42.0,44.0,87784,Peak Insights,arizona,2024-07-31,2024-08-05,,lv,800.0,3.0,0.5223002024890546,0.4670141701031977,0.05528603238585694,-0.06536290745257993,-0.1714677962171286,-0.1061048887645486,state,False,False,False,True
206074,43.0,45.0,87785,Fabrizio/Impact,michigan,2024-08-07,2024-08-11,Live Phone/Text-to-Web,lv,600.0,4.0,0.4972710995013228,0.4831290850971348,0.014142014404187997,0.016610899737850907,-0.09988776645022779,-0.1164986661880788,state,True,True,False,False
206075,48.0,48.0,87785,Fabrizio/Impact,michigan,2024-08-07,2024-08-11,Live Phone/Text-to-Web,lv,600.0,4.0,0.4972710995013228,0.4831290850971348,0.014142014404187997,-0.028851474338906447,-0.035349245312656596,-0.006497770973750261,state,True,True,False,False
206076,43.0,43.0,87786,Iron Light,arizona,2024-07-29,2024-08-05,,lv,600.0,7.0,0.5223002024890546,0.4670141701031977,0.05528603238585694,-0.11188292308747286,-0.19445731444182734,-0.08257439135435451,state,False,False,False,True
206077,45.9,54.1,87787,ActiVote,florida,2024-08-05,2024-08-15,App Panel,lv,400.0,0.0,0.5608834311631108,0.4298829273881028,0.131000503775008,-0.1016311178284119,-0.03609381749734519,0.06553730033106653,state,True,False,False,False
206079,53.0,47.0,87788,Outward Intelligence,national,2024-08-11,2024-08-15,Online Opt-In Panel,lv,1858.0,0.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.15014871736811278,-0.05807810532822222,0.09207061203989053,national,True,False,False,False
206080,49.0,43.0,87788,Outward Intelligence,national,2024-08-11,2024-08-15,Online Opt-In Panel,lv,1858.0,-0.29999999999999716,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.16062458794311382,-0.14702559134471838,0.013598996598395252,national,True,False,False,False
206114,39.0,57.0,87792,RMG Research,montana,2024-08-06,2024-08-14,Online Opt-In Panel,rv,540.0,2.0,0.583914767572803,0.3846106643359542,0.19930410323684883,-0.03803384338232653,-0.024118665411505646,0.01391517797082098,state,True,False,False,False
206115,47.0,46.1,87790,TIPP,wisconsin,2024-08-12,2024-08-14,Online Opt-In Panel,rv,1015.0,6.900000000000006,0.495958711251628,0.4873704248830968,0.008588286368531206,-0.036802871526632634,-0.0730946368190527,-0.036291765292420175,state,True,False,False,False
206116,47.2,47.0,87790,TIPP,wisconsin,2024-08-12,2024-08-14,Online Opt-In Panel,lv,976.0,5.799999999999997,0.495958711251628,0.4873704248830968,0.008588286368531206,-0.02171451070062805,-0.053759985111597075,-0.032045474410968944,state,True,False,False,False
206117,45.3,43.1,87790,TIPP,wisconsin,2024-08-12,2024-08-14,Online Opt-In Panel,rv,1015.0,3.700000000000003,0.495958711251628,0.4873704248830968,0.008588286368531206,-0.067252255198463,-0.14038458971195356,-0.07313233451349044,state,True,False,False,False
206118,46.2,44.8,87790,TIPP,wisconsin,2024-08-12,2024-08-14,Online Opt-In Panel,lv,976.0,1.5999999999999943,0.495958711251628,0.4873704248830968,0.008588286368531206,-0.04823987848593063,-0.10169944740071624,-0.05345956891478554,state,True,False,False,False
206119,47.6,47.0,87791,Cygnal,national,2024-08-06,2024-08-08,,lv,1500.0,5.400000000000006,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.04268956505336543,-0.05807810532822222,-0.015388540274856921,national,False,False,False,True
206120,44.2,44.4,87791,Cygnal,national,2024-08-06,2024-08-08,,lv,1500.0,4.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.025489725171523012,-0.11498623760010174,-0.08949651242857892,national,False,False,False,True
206143,47.0,49.0,87796,RMG Research,national,2024-08-12,2024-08-14,Online Opt-In Panel,lv,2708.0,4.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,0.011668290874518459,-0.016405408927654186,-0.02807369980217278,national,True,False,False,False
206163,49.3,50.7,87797,Emerson,pennsylvania,2024-08-13,2024-08-14,IVR/Online Opt-In Panel/Text-to-Web,lv,1000.0,0.0,0.5037253671558666,0.4866280572391539,0.017097309916712655,-0.006529295123601894,0.006479790472053382,0.0130090855956555,state,True,True,False,False
206164,46.8,47.4,87797,Emerson,pennsylvania,2024-08-13,2024-08-14,IVR/Online Opt-In Panel/Text-to-Web,lv,1000.0,2.200000000000003,0.5037253671558666,0.4866280572391539,0.017097309916712655,-0.021792098894665303,-0.06082389142405331,-0.03903179252938793,state,True,True,False,False
206186,47.8,47.1,87800,Cygnal,pennsylvania,2024-08-14,2024-08-15,,lv,800.0,5.099999999999994,0.5037253671558666,0.4866280572391539,0.017097309916712655,-0.04928376314713327,-0.06717311910271195,-0.017889355955578612,state,False,False,False,True
206187,43.4,44.3,87800,Cygnal,pennsylvania,2024-08-14,2024-08-15,,lv,800.0,3.3000000000000114,0.5037253671558666,0.4866280572391539,0.017097309916712655,-0.014005888727364196,-0.1284614430739942,-0.1144555543466298,state,False,False,False,True
206189,47.8,46.9,87802,Quantus Polls and News,wisconsin,2024-08-14,2024-08-15,Online Opt-In Panel,rv,601.0,5.300000000000011,0.495958711251628,0.4873704248830968,0.008588286368531206,-0.036476183864353494,-0.05588991136942201,-0.019413727505068423,state,True,False,False,False
206199,49.0,45.0,87806,Siena/NYT,arizona,2024-08-08,2024-08-15,Live Phone,rv,677.0,6.0,0.5223002024890546,0.4670141701031977,0.05528603238585694,-0.19704073142777973,-0.14899494036507,0.048045791062709675,state,False,True,False,False
206200,44.0,51.0,87809,Siena/NYT,georgia,2024-08-09,2024-08-14,Live Phone,rv,661.0,5.0,0.5071729539955493,0.4852529230675474,0.021920030928001877,0.1034541671154001,0.005558648158405011,-0.097895518956995,state,False,True,False,False
206201,49.0,46.0,87808,Siena/NYT,north carolina,2024-08-09,2024-08-14,Live Phone,rv,655.0,5.0,0.5085719058363357,0.4764533813078146,0.0321185245285211,-0.1284156322064609,-0.10038012374941485,0.028035508457045943,state,False,True,False,False
206202,46.0,48.0,87807,Siena/NYT,nevada,2024-08-12,2024-08-15,Live Phone,rv,677.0,6.0,0.5126926765014008,0.4812925065604706,0.0314001699409302,-0.0206417730677877,-0.06589049060664798,-0.04524871753886017,state,False,True,False,False
206203,50.0,45.0,87806,Siena/NYT,arizona,2024-08-08,2024-08-15,Live Phone,lv,677.0,5.0,0.5223002024890546,0.4670141701031977,0.05528603238585694,-0.21724343874529917,-0.14899494036507,0.06824849838022917,state,False,True,False,False
206204,46.0,50.0,87809,Siena/NYT,georgia,2024-08-09,2024-08-14,Live Phone,lv,661.0,4.0,0.5071729539955493,0.4852529230675474,0.021920030928001877,0.03919977724838644,-0.014243979137774643,-0.053443756386161057,state,False,True,False,False
206205,49.0,47.0,87808,Siena/NYT,north carolina,2024-08-09,2024-08-14,Live Phone,lv,655.0,4.0,0.5085719058363357,0.4764533813078146,0.0321185245285211,-0.10690942698549742,-0.07887391852845138,0.028035508457045943,state,False,True,False,False
206206,47.0,48.0,87807,Siena/NYT,nevada,2024-08-12,2024-08-15,Live Phone,lv,677.0,5.0,0.5126926765014008,0.4812925065604706,0.0314001699409302,-0.042147978288751345,-0.06589049060664798,-0.023742512317896702,state,False,True,False,False
206207,45.0,42.0,87806,Siena/NYT,arizona,2024-08-08,2024-08-15,Live Phone,rv,677.0,5.0,0.5223002024890546,0.4670141701031977,0.05528603238585694,-0.1808757945744243,-0.21798781185202143,-0.037112017277597165,state,False,True,False,False
206208,41.0,47.0,87809,Siena/NYT,georgia,2024-08-09,2024-08-14,Live Phone,rv,661.0,5.0,0.5071729539955493,0.4852529230675474,0.021920030928001877,0.09239370331508603,-0.07611938285586217,-0.1685130861709484,state,False,True,False,False
206209,45.0,42.0,87808,Siena/NYT,north carolina,2024-08-09,2024-08-14,Live Phone,rv,655.0,5.0,0.5085719058363357,0.4764533813078146,0.0321185245285211,-0.13422960207188078,-0.19135190195514162,-0.057122299883260896,state,False,True,False,False
206210,42.0,45.0,87807,Siena/NYT,nevada,2024-08-12,2024-08-15,Live Phone,rv,677.0,7.0,0.5126926765014008,0.4812925065604706,0.0314001699409302,0.005791484000367791,-0.13042901174421917,-0.13622049574458694,state,False,True,False,False
206211,47.0,43.0,87806,Siena/NYT,arizona,2024-08-08,2024-08-15,Live Phone,lv,677.0,4.0,0.5223002024890546,0.4670141701031977,0.05528603238585694,-0.2008304091039691,-0.19445731444182734,0.006373094662141643,state,False,True,False,False
206212,44.0,47.0,87809,Siena/NYT,georgia,2024-08-09,2024-08-14,Live Phone,lv,661.0,5.0,0.5071729539955493,0.4852529230675474,0.021920030928001877,0.021776136101132743,-0.07611938285586217,-0.097895518956995,state,False,True,False,False
206213,46.0,44.0,87808,Siena/NYT,north carolina,2024-08-09,2024-08-14,Live Phone,lv,655.0,5.0,0.5085719058363357,0.4764533813078146,0.0321185245285211,-0.10968849315576316,-0.1448318863202488,-0.03514339316448556,state,False,True,False,False
206214,44.0,46.0,87807,Siena/NYT,nevada,2024-08-12,2024-08-15,Live Phone,lv,677.0,6.0,0.5126926765014008,0.4812925065604706,0.0314001699409302,-0.01874962491574983,-0.10845010502544383,-0.08970048010969411,state,False,True,False,False
206219,51.0,48.0,87810,YouGov,national,2024-08-14,2024-08-16,Online Matched Sample,lv,3253.0,1.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.09062902734248444,-0.037024696130389834,0.0536043312120944,national,True,False,False,False
206220,49.0,47.0,87810,YouGov,national,2024-08-14,2024-08-16,Online Matched Sample,lv,3253.0,1.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.07167710192661765,-0.05807810532822222,0.013598996598395252,national,True,False,False,False
206221,50.0,45.0,87794,ABC/Washington Post,national,2024-08-09,2024-08-13,Probability Panel,a,2336.0,5.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.13536492118387583,-0.10156321726796103,0.03380170391591475,national,True,False,False,False
206222,49.0,45.0,87794,ABC/Washington Post,national,2024-08-09,2024-08-13,Probability Panel,rv,1975.0,6.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.11516221386635642,-0.10156321726796103,0.013598996598395252,national,True,False,False,False
206223,51.0,45.0,87794,ABC/Washington Post,national,2024-08-09,2024-08-13,Probability Panel,lv,1505.0,4.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.15516754848005565,-0.10156321726796103,0.0536043312120944,national,True,False,False,False
206224,47.0,44.0,87794,ABC/Washington Post,national,2024-08-09,2024-08-13,Probability Panel,a,2336.0,2.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.09596237331784695,-0.12403607312001963,-0.02807369980217278,national,True,False,False,False
206254,47.0,44.0,87794,ABC/Washington Post,national,2024-08-09,2024-08-13,Probability Panel,rv,1975.0,2.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.09596237331784695,-0.12403607312001963,-0.02807369980217278,national,True,False,False,False
206257,50.2,49.8,87812,Focaldata,pennsylvania,2024-08-06,2024-08-16,,lv,719.0,0.0,0.5037253671558666,0.4866280572391539,0.017097309916712655,-0.042531167339171394,-0.01143113609447688,0.031100031244694626,state,False,False,False,True
206258,53.1,46.9,87813,Focaldata,michigan,2024-08-06,2024-08-16,,lv,702.0,0.0,0.4972710995013228,0.4831290850971348,0.014142014404187997,-0.15301072713456587,-0.05853258076831391,0.09447814636625196,state,False,False,False,True
206259,48.0,52.0,87814,Focaldata,georgia,2024-08-06,2024-08-16,,lv,651.0,0.0,0.5071729539955493,0.4852529230675474,0.021920030928001877,0.03586087598287178,0.024976734015506707,-0.010884141967365202,state,False,False,False,True
206260,48.6,51.4,87815,Focaldata,arizona,2024-08-06,2024-08-16,,lv,702.0,0.0,0.5223002024890546,0.4670141701031977,0.05528603238585694,-0.05586828153280157,-0.01601925767427026,0.039849023858531174,state,False,False,False,True
206261,49.8,50.2,87816,Focaldata,north carolina,2024-08-06,2024-08-16,,lv,702.0,0.0,0.5085719058363357,0.4764533813078146,0.0321185245285211,-0.05723668791785299,-0.013006493540826392,0.04423019437702658,state,False,False,False,True
206262,52.5,47.5,87817,Focaldata,wisconsin,2024-08-06,2024-08-16,,lv,700.0,0.0,0.495958711251628,0.4873704248830968,0.008588286368531206,-0.11755167837615944,-0.04317787578106014,0.0743738025950994,state,False,False,False,True
206263,53.7,46.3,87818,Focaldata,nevada,2024-08-06,2024-08-16,,lv,678.0,0.0,0.5126926765014008,0.4812925065604706,0.0314001699409302,-0.21147242790921436,-0.1019495404223506,0.10952288748686378,state,False,False,False,True
206353,43.0,44.0,87821,Redfield & Wilton Strategies,arizona,2024-08-12,2024-08-15,Online Opt-In Panel,lv,592.0,6.0,0.5223002024890546,0.4670141701031977,0.05528603238585694,-0.08889340486277414,-0.1714677962171286,-0.08257439135435451,state,True,False,False,False
206354,43.0,48.0,87822,Redfield & Wilton Strategies,florida,2024-08-12,2024-08-15,Online Opt-In Panel,lv,1296.0,5.0,0.5608834311631108,0.4298829273881028,0.131000503775008,-0.15599929140001975,-0.15572699244189014,0.0002722989581295243,state,True,False,False,False
206355,46.0,46.0,87823,Redfield & Wilton Strategies,georgia,2024-08-12,2024-08-15,Online Opt-In Panel,lv,692.0,6.0,0.5071729539955493,0.4852529230675474,0.021920030928001877,-0.0441818316906646,-0.09762558807682564,-0.053443756386161057,state,True,False,False,False
206356,44.0,45.0,87824,Redfield & Wilton Strategies,michigan,2024-08-12,2024-08-15,Online Opt-In Panel,lv,530.0,6.0,0.4972710995013228,0.4831290850971348,0.014142014404187997,-0.006378618486847883,-0.09988776645022779,-0.09350914796338006,state,True,False,False,False
206357,47.0,40.0,87825,Redfield & Wilton Strategies,minnesota,2024-08-12,2024-08-15,Online Opt-In Panel,lv,475.0,10.0,0.4668313910606284,0.5092254880267493,0.0423940969661209,-0.07434537262119553,-0.1545035983883798,-0.08015822576718423,state,True,False,False,False
206358,42.0,43.0,87826,Redfield & Wilton Strategies,nevada,2024-08-12,2024-08-15,Online Opt-In Panel,lv,536.0,7.0,0.5126926765014008,0.4812925065604706,0.0314001699409302,-0.039670890076389596,-0.17589138582097652,-0.13622049574458694,state,True,False,False,False
206359,47.0,41.0,87827,Redfield & Wilton Strategies,new mexico,2024-08-12,2024-08-15,Online Opt-In Panel,lv,453.0,6.0,0.4585116141056505,0.5185189998299767,0.060007385724326234,-0.013584486201018637,-0.11182846233307675,-0.09824397613205804,state,True,False,False,False
206360,44.0,47.0,87828,Redfield & Wilton Strategies,north carolina,2024-08-12,2024-08-15,Online Opt-In Panel,lv,601.0,6.0,0.5085719058363357,0.4764533813078146,0.0321185245285211,0.0007212372068680336,-0.07887391852845138,-0.0795951557353195,state,True,False,False,False
206361,46.0,44.0,87829,Redfield & Wilton Strategies,pennsylvania,2024-08-12,2024-08-15,Online Opt-In Panel,lv,825.0,6.0,0.5037253671558666,0.4866280572391539,0.017097309916712655,-0.07898288724292885,-0.13525648620682296,-0.056273598963893834,state,True,False,False,False
206362,48.0,44.0,87830,Redfield & Wilton Strategies,wisconsin,2024-08-12,2024-08-15,Online Opt-In Panel,lv,469.0,5.0,0.495958711251628,0.4873704248830968,0.008588286368531206,-0.10447959680880667,-0.11971795290339449,-0.01523835609458779,state,True,False,False,False
206363,45.0,44.0,87831,Redfield & Wilton Strategies,national,2024-08-15,2024-08-15,Online Opt-In Panel,lv,1238.0,6.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.052477261378108236,-0.12403607312001963,-0.07155881174191159,national,True,False,False,False
206375,42.0,46.0,87815,Focaldata,arizona,2024-08-06,2024-08-16,,a,702.0,3.0,0.5223002024890546,0.4670141701031977,0.05528603238585694,-0.02091114488174613,-0.12701603364629466,-0.1061048887645486,state,False,False,False,True
206376,45.0,45.0,87815,Focaldata,arizona,2024-08-06,2024-08-16,,rv,,1.0,0.5223002024890546,0.4670141701031977,0.05528603238585694,-0.11188292308747286,-0.14899494036507,-0.037112017277597165,state,False,False,False,True
206377,44.9,45.9,87815,Focaldata,arizona,2024-08-06,2024-08-16,,lv,702.0,1.4000000000000057,0.5223002024890546,0.4670141701031977,0.05528603238585694,-0.08985560076918199,-0.12919231306889034,-0.039336712299708254,state,False,False,False,True
206378,46.0,47.0,87814,Focaldata,georgia,2024-08-06,2024-08-16,,a,651.0,4.0,0.5071729539955493,0.4852529230675474,0.021920030928001877,-0.022675626469700935,-0.07611938285586217,-0.053443756386161057,state,False,False,False,True
206379,46.0,47.0,87814,Focaldata,georgia,2024-08-06,2024-08-16,,rv,,4.0,0.5071729539955493,0.4852529230675474,0.021920030928001877,-0.022675626469700935,-0.07611938285586217,-0.053443756386161057,state,False,False,False,True
206380,45.3,49.4,87814,Focaldata,georgia,2024-08-06,2024-08-16,,lv,651.0,2.3000000000000114,0.5071729539955493,0.4852529230675474,0.021920030928001877,0.04246156001422395,-0.026316560372043885,-0.06877812038626785,state,False,False,False,True
206381,50.0,42.0,87813,Focaldata,michigan,2024-08-06,2024-08-16,,a,702.0,2.0,0.4972710995013228,0.4831290850971348,0.014142014404187997,-0.2032048614836842,-0.16888063793717922,0.034324223546504884,state,False,False,False,True
206382,50.0,44.0,87813,Focaldata,michigan,2024-08-06,2024-08-16,,rv,,1.0,0.4972710995013228,0.4831290850971348,0.014142014404187997,-0.15668484584879133,-0.12236062230228639,0.034324223546504884,state,False,False,False,True
206383,50.8,43.8,87813,Focaldata,michigan,2024-08-06,2024-08-16,,lv,702.0,0.9000000000000057,0.4972710995013228,0.4831290850971348,0.014142014404187997,-0.17711401154094214,-0.12691643883814718,0.05019757270279501,state,False,False,False,True
206384,49.0,39.0,87818,Focaldata,nevada,2024-08-06,2024-08-16,,a,678.0,2.0,0.5126926765014008,0.4812925065604706,0.0314001699409302,-0.2914600394675639,-0.2735298553848925,0.01793018408267133,state,False,False,False,True
206385,49.0,39.0,87818,Focaldata,nevada,2024-08-06,2024-08-16,,rv,,2.0,0.5126926765014008,0.4812925065604706,0.0314001699409302,-0.2914600394675639,-0.2735298553848925,0.01793018408267133,state,False,False,False,True
206386,47.8,42.4,87818,Focaldata,nevada,2024-08-06,2024-08-16,,lv,678.0,1.3000000000000114,0.5126926765014008,0.4812925065604706,0.0314001699409302,-0.18307866474608192,-0.18994313927662687,-0.006864474530544951,state,False,False,False,True
206387,47.0,43.0,87816,Focaldata,north carolina,2024-08-06,2024-08-16,,a,702.0,2.0,0.5085719058363357,0.4764533813078146,0.0321185245285211,-0.15418421660142548,-0.16782140454494754,-0.013637187943522089,state,False,False,False,True
206388,47.0,44.0,87816,Focaldata,north carolina,2024-08-06,2024-08-16,,rv,,2.0,0.5085719058363357,0.4764533813078146,0.0321185245285211,-0.13119469837672676,-0.1448318863202488,-0.013637187943522089,state,False,False,False,True
206389,47.0,45.6,87816,Focaldata,north carolina,2024-08-06,2024-08-16,,lv,702.0,1.5999999999999943,0.5085719058363357,0.4764533813078146,0.0321185245285211,-0.09547661577464751,-0.10911380371816948,-0.013637187943522089,state,False,False,False,True
206390,47.0,47.0,87812,Focaldata,pennsylvania,2024-08-06,2024-08-16,,a,719.0,2.0,0.5037253671558666,0.4866280572391539,0.017097309916712655,-0.03453112467209504,-0.06929851841502555,-0.034767393742930364,state,False,False,False,True
206391,49.0,46.0,87812,Focaldata,pennsylvania,2024-08-06,2024-08-16,,rv,,1.0,0.5037253671558666,0.4866280572391539,0.017097309916712655,-0.09771002629362664,-0.09080472363598902,0.006905302657637669,state,False,False,False,True
206392,48.2,46.9,87812,Focaldata,pennsylvania,2024-08-06,2024-08-16,,lv,719.0,0.9000000000000057,0.5037253671558666,0.4866280572391539,0.017097309916712655,-0.06187247027641612,-0.07142844467285048,-0.009555974396434186,state,False,False,False,True
206393,50.0,43.0,87817,Focaldata,wisconsin,2024-08-06,2024-08-16,,a,700.0,1.0,0.495958711251628,0.4873704248830968,0.008588286368531206,-0.16829110955376053,-0.14270747112809323,0.025583638425667354,state,False,False,False,True
206394,50.0,42.0,87817,Focaldata,wisconsin,2024-08-06,2024-08-16,,rv,,2.0,0.495958711251628,0.4873704248830968,0.008588286368531206,-0.1918216069639547,-0.16623796853828732,0.025583638425667354,state,False,False,False,True
206395,49.6,44.0,87817,Focaldata,wisconsin,2024-08-06,2024-08-16,,lv,700.0,1.0999999999999943,0.495958711251628,0.4873704248830968,0.008588286368531206,-0.1372694196317975,-0.11971795290339449,0.01755146672840302,state,False,False,False,True
206399,49.0,47.0,87833,SoCal Strategies,national,2024-08-18,2024-08-18,Online Opt-In Panel,rv,1000.0,4.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.07167710192661765,-0.05807810532822222,0.013598996598395252,national,True,False,False,False
206400,50.0,48.0,87833,SoCal Strategies,national,2024-08-18,2024-08-18,Online Opt-In Panel,lv,876.0,2.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.07082640004630478,-0.037024696130389834,0.03380170391591475,national,True,False,False,False
206401,65.3,34.7,87834,ActiVote,california,2024-08-02,2024-08-19,App Panel,lv,400.0,0.0,0.383329021034668,0.58467704244594,0.201348021411272,-0.21008640188736669,-0.09956890320427181,0.11051749868309496,state,True,False,False,False
206420,47.0,44.0,87835,Morning Consult,national,2024-08-10,2024-08-12,Online Opt-In Panel,rv,4000.0,9.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.09596237331784695,-0.12403607312001963,-0.02807369980217278,national,True,False,False,False
206421,47.0,45.0,87836,Morning Consult,national,2024-08-11,2024-08-13,Online Opt-In Panel,rv,4000.0,8.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.07348951746578841,-0.10156321726796103,-0.02807369980217278,national,True,False,False,False
206422,47.0,44.0,87837,Morning Consult,national,2024-08-12,2024-08-14,Online Opt-In Panel,rv,4000.0,9.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.09596237331784695,-0.12403607312001963,-0.02807369980217278,national,True,False,False,False
206423,48.0,44.0,87838,Morning Consult,national,2024-08-13,2024-08-15,Online Opt-In Panel,rv,4000.0,8.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.11701578251567937,-0.12403607312001963,-0.007020290604340396,national,True,False,False,False
206424,48.0,44.0,87839,Morning Consult,national,2024-08-14,2024-08-16,Online Opt-In Panel,rv,4000.0,8.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.11701578251567937,-0.12403607312001963,-0.007020290604340396,national,True,False,False,False
206425,48.0,44.0,87840,Morning Consult,national,2024-08-15,2024-08-17,Online Opt-In Panel,rv,4000.0,8.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.11701578251567937,-0.12403607312001963,-0.007020290604340396,national,True,False,False,False
206431,51.0,44.0,87789,St. Anselm,new hampshire,2024-08-13,2024-08-14,Online Opt-In Panel,rv,1656.0,3.0,0.478731864016587,0.5065281672837572,0.02779630326717014,-0.09119672287472413,-0.08436593091532207,0.0068307919594021715,state,True,False,False,False
206432,46.0,46.6,87841,InsiderAdvantage,pennsylvania,2024-08-18,2024-08-19,,lv,800.0,7.400000000000006,0.5037253671558666,0.4866280572391539,0.017097309916712655,-0.021571980029589908,-0.07784557899348388,-0.056273598963893834,state,False,False,False,True
206442,40.8,36.7,87843,Big Village,national,2024-08-14,2024-08-18,Online Opt-In Panel,a,2022.0,14.0,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.13590973187564087,-0.305448951977756,-0.16953922010211542,national,True,False,False,False
206443,44.0,39.7,87843,Big Village,national,2024-08-14,2024-08-18,Online Opt-In Panel,rv,1698.0,8.900000000000006,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.132842851751166,-0.22687451934513603,-0.09403166759397019,national,True,False,False,False
206444,46.2,41.6,87843,Big Village,national,2024-08-14,2024-08-18,Online Opt-In Panel,lv,1530.0,5.199999999999989,0.4981049511152404,0.48338159549328136,0.014723355621959033,-0.1348840363465252,-0.18012553977106305,-0.04524150342453814,national,True,False,False,False
206471,47.0,44.0,87845,Roanoke College,virginia,2024-08-12,2024-08-16,Live Phone/Online Opt-In Panel,lv,691.0,9.0,0.4605739184347081,0.5182386736091495,0.05766475517444147,0.052004567626391336,-0.04569863367497995,-0.09770320130137122,state,True,True,False,False
206472,45.0,42.0,87845,Roanoke College,virginia,2024-08-12,2024-08-16,Live Phone/Online Opt-In Panel,lv,691.0,3.0,0.4605739184347081,0.5182386736091495,0.05766475517444147,0.048969663931237306,-0.09221864930987278,-0.14118831324111003,state,True,True,False,False
